address,lat,lon,start
"улица Захарова, 27",53.905642,27.579806,2016-06-16
"улица Захарова, 28",53.906819,27.576995,2016-06-16
"улица Захарова, 29",53.90492,27.581046,2016-06-16
"улица Захарова, 31",53.904549,27.582025,2016-06-16
"улица Захарова, 34",53.905705,27.578657,2016-06-16
"улица Захарова, 36",53.90544,27.578944,2016-06-16
"улица Захарова, 40",53.904496,27.580318,2016-06-16
"улица Захарова, 42",53.903987,27.58022,2016-06-16
"улица Захарова, 44/11",53.903806,27.581298,2016-06-16
"улица Захарова, 50Б",53.901706,27.57977,2016-06-16
"улица Захарова, 50В",53.902284,27.581917,2016-06-16
"улица Захарова, 50Д",53.901987,27.582762,2016-06-16
"улица Захарова, 50б",53.901706,27.57977,2016-06-16
"улица Захарова, 50в",53.902284,27.581917,2016-06-16
"улица Захарова, 52д",53.900862,27.583373,2016-06-16
"улица Захарова, 52 к1",53.900862,27.583373,2016-06-16
"улица Захарова, 52 к2",53.900756,27.582465,2016-06-16
"улица Захарова, 53",53.901716,27.584837,2016-06-16
"улица Захарова, 54",53.898644,27.581855,2016-06-16
"улица Захарова, 55",53.900793,27.585223,2016-06-16
"улица Захарова, 56",53.898379,27.583265,2016-06-16
"улица Захарова, 57",53.8997,27.58587,2016-06-16
"улица Захарова, 58",53.899212,27.584064,2016-06-16
"улица Захарова, 59",53.899133,27.586643,2016-06-16
"улица Захарова, 61",53.898591,27.586876,2016-06-16
"улица Захарова, 61а",53.898793,27.588673,2016-06-16
"улица Захарова, 62",53.897679,27.585529,2016-06-16
"улица Захарова, 63",53.898262,27.587388,2016-06-16
"улица Захарова, 63а",53.898124,27.588215,2016-06-16
"улица Захарова, 64",53.896968,27.585124,2016-06-16
"улица Захарова, 65 к1",53.897774,27.58764,2016-06-16
"улица Захарова, 67 к1",53.897429,27.588098,2016-06-16
"улица Захарова, 67 к2",53.896936,27.588394,2016-06-16
"улица Захарова, 68",53.897026,27.586247,2016-06-16
"улица Захарова, 69",53.896321,27.588888,2016-06-16
"улица Захарова, 72",53.896352,27.586903,2016-06-16
"улица Захарова, 73А",53.896427,27.589733,2016-06-16
"улица Захарова, 73а",53.896427,27.589733,2016-06-16
"улица Захарова, 74",53.895912,27.588242,2016-06-16
"улица Захарова, 76",53.894013,27.589742,2016-06-16
"улица Захарова, 77А",53.896039,27.589885,2016-06-16
"улица Захарова, 77а",53.896039,27.589885,2016-06-16
"улица Звездная, 10",53.873118,27.89701,2016-06-07
"улица Звездная, 12",53.873325,27.897055,2016-06-07
"улица Звездная, 15",53.872289,27.896085,2016-06-07
"улица Звездная, 16",53.874041,27.897136,2016-06-07
"улица Звездная, 17",53.872507,27.896139,2016-06-07
"улица Звездная, 18",53.874254,27.897199,2016-06-07
"улица Звездная, 19",53.872741,27.896184,2016-06-07
"улица Звездная, 2",53.872236,27.896804,2016-06-07
"улица Звездная, 20",53.874471,27.897262,2016-06-07
"улица Звездная, 21",53.872948,27.896229,2016-06-07
"улица Звездная, 22",53.874694,27.897289,2016-06-07
"улица Звездная, 23",53.873165,27.896274,2016-06-07
"улица Звездная, 24",53.874917,27.897352,2016-06-07
"улица Звездная, 25",53.873388,27.896301,2016-06-07
"улица Звездная, 26",53.875119,27.897388,2016-06-07
"улица Звездная, 27",53.873617,27.896364,2016-06-07
"улица Звездная, 28",53.875358,27.897424,2016-06-07
"улица Звездная, 33",53.87454,27.896597,2016-06-07
"улица Звездная, 37",53.874949,27.896678,2016-06-07
"улица Звездная, 39",53.875193,27.89675,2016-06-07
"улица Звездная, 4",53.872465,27.896876,2016-06-07
"улица Звездная, 41",53.875406,27.896813,2016-06-07
"улица Звездная, 6",53.872682,27.896903,2016-06-07
"улица Звездная, 8",53.872905,27.896966,2016-06-07
"улица Зеленая, 1а",53.848882,27.706532,2016-06-15
"улица Золотая Горка, 01/05/16",53.909689,27.58092,2016-06-16
"улица Золотая Горка, 02/07/16",53.909487,27.581333,2016-06-16
"улица Золотая Горка, 3",53.91014,27.581549,2016-06-16
"улица Золотая Горка, 4 к1",53.909927,27.582402,2016-06-16
"улица Золотая Горка, 4 к2",53.909927,27.582402,2016-06-16
"улица Золотая Горка, 5",53.910585,27.58216,2016-06-16
"улица Ивановская, 34",53.896708,27.584271,2016-06-16
"улица Ивановская, 36",53.896358,27.585115,2016-06-16
"улица Ивановская, 37",53.896236,27.586113,2016-06-16
"улица Ивановская, 38",53.896013,27.584783,2016-06-16
"улица Ивановская, 39",53.895954,27.586714,2016-06-16
"улица Ивановская, 41",53.895318,27.58658,2016-06-16
"улица Ивановская, 43",53.89405,27.587882,2016-06-16
"улица Ивановская, 50",53.894575,27.586571,2016-06-16
"улица Игнатовского, 1",53.922464,27.447763,2016-06-15
"улица Игнатовского, 10",53.922231,27.450144,2016-06-15
"улица Игнатовского, 12",53.922082,27.451859,2016-06-15
"улица Игнатовского, 14",53.922867,27.450979,2016-06-15
"улица Игнатовского, 2",53.921536,27.449299,2016-06-15
"улица Игнатовского, 2А",53.921536,27.449299,2016-06-15
"улица Игнатовского, 3",53.923281,27.448293,2016-06-15
"улица Игнатовского, 4",53.921176,27.449712,2016-06-15
"улица Игнатовского, 5",53.923392,27.449685,2016-06-15
"улица Игнатовского, 6",53.921351,27.450179,2016-06-15
"улица Игнатовского, 7",53.923949,27.448859,2016-06-15
"улица Игнатовского, 8",53.921266,27.451877,2016-06-15
"улица Ильянская, 10",53.934027,27.470113,2016-06-15
"улица Ильянская, 4",53.932999,27.47297,2016-06-15
"улица Ильянская, 6",53.932903,27.471488,2016-06-15
"улица Ильянская, 8",53.933311,27.470966,2016-06-15
"улица Инженерная, 1",53.830733,27.688089,2016-06-15
"улица Инженерная, 12",53.841254,27.689814,2016-06-15
"улица Инженерная, 14",53.841721,27.690488,2016-06-15
"улица Инженерная, 17а",53.83788,27.689024,2016-06-15
"улица Инженерная, 2",53.832768,27.68976,2016-06-15
"улица Инженерная, 22",53.843437,27.687658,2016-06-15
"улица Инженерная, 23",53.84069,27.688161,2016-06-15
"улица Инженерная, 24",53.844101,27.684954,2016-06-15
"улица Инженерная, 25",53.842539,27.685951,2016-06-15
"улица Инженерная, 26",53.844903,27.683427,2016-06-15
"улица Инженерная, 27",53.842661,27.685026,2016-06-15
"улица Инженерная, 28",53.844707,27.680391,2016-06-15
"улица Искалиева, 10",53.872337,27.621964,2016-06-16
"улица Искалиева, 12",53.871525,27.621497,2016-06-16
"улица Искалиева, 14",53.871127,27.620491,2016-06-16
"улица Искалиева, 3",53.874646,27.623887,2016-06-16
"улица Искалиева, 4",53.874816,27.623384,2016-06-16
"улица Искалиева, 6",53.874047,27.62289,2016-06-16
"улица Искалиева, 8",53.874047,27.62289,2016-06-16
"улица Казимировская, 11",53.915942,27.428108,2016-06-15
"улица Казимировская, 15",53.916217,27.424434,2016-06-15
"улица Казимировская, 17",53.915666,27.423922,2016-06-15
"улица Казимировская, 21",53.916345,27.4227,2016-06-15
"улица Казимировская, 21А",53.915783,27.422907,2016-06-15
"улица Казимировская, 27",53.91644,27.418586,2016-06-15
"улица Казимировская, 29",53.915952,27.419035,2016-06-15
"улица Казимировская, 3",53.915539,27.434387,2016-06-15
"улица Казимировская, 31",53.916,27.417705,2016-06-15
"улица Казимировская, 33",53.916164,27.416268,2016-06-15
"улица Казимировская, 35",53.916923,27.417103,2016-06-15
"улица Казимировская, 37",53.916923,27.417103,2016-06-15
"улица Казимировская, 5",53.915199,27.43259,2016-06-15
"улица Казимировская, 9",53.915767,27.429033,2016-06-15
"улица Казинца, 11",53.864416,27.524623,2016-06-16
"улица Казинца, 12",53.863731,27.521416,2016-06-16
"улица Казинца, 13",53.863773,27.522602,2016-06-16
"улица Казинца, 15",53.863434,27.522296,2016-06-16
"улица Казинца, 17",53.86311,27.521937,2016-06-16
"улица Казинца, 19",53.862701,27.521551,2016-06-16
"улица Казинца, 2",53.867771,27.523904,2016-06-16
"улица Казинца, 21",53.862366,27.52129,2016-06-16
"улица Казинца, 23",53.862021,27.520967,2016-06-16
"улица Казинца, 24",53.863126,27.520787,2016-06-16
"улица Казинца, 24а",53.863832,27.519332,2016-06-16
"улица Казинца, 25",53.861012,27.520122,2016-06-16
"улица Казинца, 25а",53.861012,27.520122,2016-06-16
"улица Казинца, 27А",53.860115,27.521075,2016-06-16
"улица Казинца, 3",53.86663,27.525575,2016-06-16
"улица Казинца, 32",53.862775,27.519853,2016-06-16
"улица Казинца, 4",53.866943,27.524255,2016-06-16
"улица Казинца, 5",53.866449,27.525144,2016-06-16
"улица Казинца, 6",53.865802,27.523554,2016-06-16
"улица Казинца, 7а",53.865329,27.526096,2016-06-16
"улица Казинца, 8",53.864586,27.522161,2016-06-16
"улица Казинца, 8а",53.865032,27.52067,2016-06-16
"улица Калинина, 17а",53.92748,27.602624,2016-06-01
"улица Калинина, 18",53.927798,27.605489,2016-06-01
"улица Калинина, 19",53.928832,27.602345,2016-06-01
"улица Калинина, 20",53.928153,27.604842,2016-06-01
"улица Калинина, 21",53.929155,27.601474,2016-06-01
"улица Калинина, 22",53.928556,27.604214,2016-06-01
"улица Калинина, 23",53.929489,27.600656,2016-06-01
"улица Калинина, 24",53.928927,27.603315,2016-06-01
"улица Калинина, 25",53.929807,27.59983,2016-06-01
"улица Калинина, 26",53.929182,27.602633,2016-06-01
"улица Калинина, 28",53.929494,27.601788,2016-06-01
"улица Калинина, 30а",53.930311,27.601608,2016-06-01
"улица Калинина, 30б",53.930534,27.600782,2016-06-01
"улица Калинина, 32",53.9302,27.599785,2016-06-01
"улица Калинина, 34",53.9302,27.599785,2016-06-01
"улица Камайская, 10",53.935723,27.46175,2016-06-15
"улица Камайская, 12",53.936285,27.460483,2016-06-15
"улица Камайская, 14",53.935474,27.459405,2016-06-15
"улица Камайская, 18",53.937223,27.456036,2016-06-15
"улица Камайская, 20",53.937965,27.454024,2016-06-15
"улица Камайская, 8",53.934891,27.460824,2016-06-15
"улица Каменногорская, 10",53.911434,27.417858,2016-06-15
"улица Каменногорская, 100",53.932453,27.428503,2016-06-15
"улица Каменногорская, 102",53.932431,27.429922,2016-06-15
"улица Каменногорская, 104",53.931403,27.429096,2016-06-15
"улица Каменногорская, 108",53.931567,27.430911,2016-06-15
"улица Каменногорская, 110",53.930873,27.431351,2016-06-15
"улица Каменногорская, 112",53.929866,27.430973,2016-06-15
"улица Каменногорская, 116",53.932437,27.43224,2016-06-15
"улица Каменногорская, 12",53.911964,27.418541,2016-06-15
"улица Каменногорская, 14",53.912452,27.417517,2016-06-15
"улица Каменногорская, 16",53.912908,27.419439,2016-06-15
"улица Каменногорская, 18",53.912839,27.415603,2016-06-15
